panel,element,field,expected,actual,verdict
"merchant","MerchantRepairItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairItemButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairItemButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairItemButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairItemButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairItemButton/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairItemButton/Texture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantRepairText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantRepairText","presence","PRESENT","ABSENT","DELTA"
