rowKey,key,axis,displayId,extraId,batchIndex,geosetId,region,textureType,resolvedTexture,effectiveTexture,supplier,customContent,demandedTexture,demandedSupplier,missingDemandedTexture,predicted7C2Texture,protocolRow,modelPath,modelSupplier,race,sex,skin,face,hairStyle,hairColor,facialHair,equipment,geosetsChosen,bakeTexture,bakeSupplier,helmDisplayId,helmSuffix,helmModel,helmSupplier,shoulderDisplayId,shoulderModels,shoulderSuppliers,attachmentStatus,capeTexture,charSectionsDupKey,charSectionsWinnerRow,outcome,subjectPx,meanLuma,elapsedMs,note
player:orc-female:hair-color:3,player:orc-female:hair-color:3,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,3,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1029@row1056/flags0x0|facial=NONE,Ready,16655,92.9159,152.1184,hair style 0/3 -> geoset variant 2 (DBC match)
player:orc-female:hair-color:4,player:orc-female:hair-color:4,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,4,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1030@row1057/flags0x0|facial=NONE,Ready,16655,92.8723,154.4558,hair style 0/4 -> geoset variant 2 (DBC match)
player:orc-female:hair-color:5,player:orc-female:hair-color:5,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,5,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1031@row1058/flags0x0|facial=NONE,Ready,16655,92.8604,153.124,hair style 0/5 -> geoset variant 2 (DBC match)
player:orc-female:hair-color:6,player:orc-female:hair-color:6,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,6,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1032@row1059/flags0x0|facial=NONE,Ready,16655,93.606,156.8871,hair style 0/6 -> geoset variant 2 (DBC match)
player:orc-female:hair-color:7,player:orc-female:hair-color:7,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,7,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1033@row1060/flags0x0|facial=NONE,Ready,16655,94.6313,151.737,hair style 0/7 -> geoset variant 2 (DBC match)
player:orc-female:facial-hair:1,player:orc-female:facial-hair:1,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,0,1,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.815,153.5042,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:facial-hair:2,player:orc-female:facial-hair:2,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,0,2,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.815,153.2815,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:facial-hair:3,player:orc-female:facial-hair:3,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,0,3,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.815,151.7999,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:facial-hair:4,player:orc-female:facial-hair:4,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,0,4,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.815,152.6937,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:facial-hair:5,player:orc-female:facial-hair:5,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,0,5,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.815,161.6433,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:facial-hair:6,player:orc-female:facial-hair:6,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,0,6,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.815,154.1858,hair style 0/0 -> geoset variant 2 (DBC match)
player:dwarf-male:base,player:dwarf-male:base,players,0,0,-1,-1,base,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.482,162.9866,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:1,player:dwarf-male:skin:1,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_01.blp,Character\Dwarf\Male\DwarfMaleSkin00_01.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,1,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1100@row1127/flags0x0|face=id1110@row1146/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,120.5733,151.6972,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:2,player:dwarf-male:skin:2,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_02.blp,Character\Dwarf\Male\DwarfMaleSkin00_02.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,2,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1101@row1128/flags0x0|face=id1111@row1147/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,137.9401,153.4283,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:3,player:dwarf-male:skin:3,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_03.blp,Character\Dwarf\Male\DwarfMaleSkin00_03.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,3,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1102@row1129/flags0x0|face=id1112@row1148/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,84.713,155.6832,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:4,player:dwarf-male:skin:4,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_04.blp,Character\Dwarf\Male\DwarfMaleSkin00_04.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,4,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1103@row1130/flags0x0|face=id1113@row1149/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,81.8148,155.2681,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:5,player:dwarf-male:skin:5,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_05.blp,Character\Dwarf\Male\DwarfMaleSkin00_05.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,5,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1104@row1131/flags0x0|face=id1114@row1150/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,70.693,151.3499,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:6,player:dwarf-male:skin:6,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_06.blp,Character\Dwarf\Male\DwarfMaleSkin00_06.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,6,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1105@row1132/flags0x0|face=id1115@row1151/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,125.3335,156.9993,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:7,player:dwarf-male:skin:7,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_07.blp,Character\Dwarf\Male\DwarfMaleSkin00_07.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,7,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1106@row1133/flags0x0|face=id1116@row1152/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,113.0353,155.2014,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:8,player:dwarf-male:skin:8,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_08.blp,Character\Dwarf\Male\DwarfMaleSkin00_08.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,8,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1107@row1134/flags0x0|face=id1117@row1153/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,100.3765,157.2727,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:skin:9,player:dwarf-male:skin:9,players,0,0,-1,-1,skin,NONE,Character\Dwarf\Male\DwarfMaleSkin00_109.blp,Character\Dwarf\Male\DwarfMaleSkin00_109.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,9,0,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id4803@row1144/flags0x1|face=NONE|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,90.0214,3165.2221,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:1,player:dwarf-male:face:1,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,1,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1118@row1154/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.2955,154.6614,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:2,player:dwarf-male:face:2,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,2,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1127@row1163/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.5345,152.9827,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:3,player:dwarf-male:face:3,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,3,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1136@row1172/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.3361,151.8496,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:4,player:dwarf-male:face:4,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,4,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1145@row1181/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.3561,153.0006,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:5,player:dwarf-male:face:5,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,5,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1154@row1190/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.6056,159.3306,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:6,player:dwarf-male:face:6,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,6,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1163@row1199/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.4981,152.617,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:7,player:dwarf-male:face:7,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,7,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1172@row1208/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.5326,157.3811,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:8,player:dwarf-male:face:8,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,8,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1181@row1217/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.4083,152.7079,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:face:9,player:dwarf-male:face:9,players,0,0,-1,-1,face,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,9,0,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1190@row1226/flags0x0|hair=id1401@row1345/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.3142,152.8885,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:dwarf-male:hair-style:1,player:dwarf-male:hair-style:1,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,1,0,0,,0:0;0:2;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1312@row1355/flags0x0|facial=id1202@row1235/flags0x0,Ready,19976,107.2871,152.9719,hair style 1/0 -> geoset variant 2 (DBC match)
player:dwarf-male:hair-style:2,player:dwarf-male:hair-style:2,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,2,0,0,,0:0;0:3;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1411@row1365/flags0x0|facial=id1202@row1235/flags0x0,Ready,19393,109.9055,166.5611,hair style 2/0 -> geoset variant 3 (DBC match)
player:dwarf-male:hair-style:3,player:dwarf-male:hair-style:3,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,3,0,0,,0:0;0:4;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1322@row1375/flags0x0|facial=id1202@row1235/flags0x0,Ready,19716,108.5907,152.7805,hair style 3/0 -> geoset variant 4 (DBC match)
player:dwarf-male:hair-style:4,player:dwarf-male:hair-style:4,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,4,0,0,,0:0;0:5;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1332@row1385/flags0x0|facial=id1202@row1235/flags0x0,Ready,19761,108.8076,150.8769,hair style 4/0 -> geoset variant 5 (DBC match)
player:dwarf-male:hair-style:5,player:dwarf-male:hair-style:5,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,5,0,0,,0:0;0:6;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1342@row1395/flags0x0|facial=id1202@row1235/flags0x0,Ready,19704,107.6502,152.9436,hair style 5/0 -> geoset variant 6 (DBC match)
player:dwarf-male:hair-style:6,player:dwarf-male:hair-style:6,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,6,0,0,,0:0;0:7;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1352@row1405/flags0x0|facial=id1202@row1235/flags0x0,Ready,19897,107.907,156.2101,hair style 6/0 -> geoset variant 7 (DBC match)
player:dwarf-male:hair-style:7,player:dwarf-male:hair-style:7,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,7,0,0,,0:0;0:8;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1362@row1415/flags0x0|facial=id1202@row1235/flags0x0,Ready,19795,108.6564,152.0493,hair style 7/0 -> geoset variant 8 (DBC match)
player:dwarf-male:hair-style:8,player:dwarf-male:hair-style:8,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,8,0,0,,0:0;0:9;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1372@row1425/flags0x0|facial=id1202@row1235/flags0x0,Ready,19467,110.0077,159.0706,hair style 8/0 -> geoset variant 9 (DBC match)
player:dwarf-male:hair-style:9,player:dwarf-male:hair-style:9,players,0,0,-1,-1,hair-style,NONE,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,Character\Dwarf\Male\DwarfMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Dwarf\Male\DwarfMale.m2,patch.MPQ,3,0,0,0,9,0,0,,0:0;0:10;4:1;5:1;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1099@row1126/flags0x0|face=id1109@row1145/flags0x0|hair=id1421@row1435/flags0x0|facial=id1202@row1235/flags0x0,Ready,19371,110.0071,155.3885,hair style 9/0 -> geoset variant 10 (DBC match)
