frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
103,1.706668,0.015750,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.7703264,,,,1,0->0:Exact,NONE
104,1.722418,0.014044,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.78437,,,,1,0->0:Exact,NONE
105,1.736462,0.019290,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.8036598,,,,1,0->0:Exact,NONE
106,1.755752,0.017275,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.8209345,,,,1,0->0:Exact,NONE
107,1.773026,0.016292,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.8372267,,,,1,0->0:Exact,NONE
108,1.789319,0.013725,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.8509518,,,,1,0->0:Exact,NONE
109,1.803044,0.019780,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.8707314,,,,1,0->0:Exact,NONE
110,1.822823,0.016439,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.8871702,,,,1,0->0:Exact,NONE
111,1.839262,0.014314,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.9014844,,,,1,0->0:Exact,NONE
112,1.853576,0.019025,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.9205095,,,,1,0->0:Exact,NONE
113,1.872601,0.013926,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.9344358,,,,1,0->0:Exact,NONE
114,1.886528,0.019828,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.9542642,,,,1,0->0:Exact,NONE
115,1.906356,0.016799,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.9710629,,,,1,0->0:Exact,NONE
116,1.923155,0.017899,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.9889616,,,,1,0->0:Exact,NONE
117,1.941054,0.014903,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.0038643,,,,1,0->0:Exact,NONE
118,1.955956,0.016529,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.0203934,,,,1,0->0:Exact,NONE
119,1.972485,0.016891,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.0372841,,,,1,0->0:Exact,NONE
120,1.989376,0.016524,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.0538087,,,,1,0->0:Exact,NONE
121,2.005901,0.014182,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.0679905,,,,1,0->0:Exact,NONE
122,2.020083,0.020361,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.0883517,,,,1,0->0:Exact,NONE
123,2.040444,0.016225,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.1045768,,,,1,0->0:Exact,NONE
124,2.056669,0.016406,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.1209824,,,,1,0->0:Exact,NONE
125,2.073074,0.013724,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.1347063,,,,1,0->0:Exact,NONE
126,2.086798,0.019079,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.1537848,,,,1,0->0:Exact,NONE
127,2.105877,0.014490,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.1682749,,,,1,0->0:Exact,NONE
128,2.120367,0.017847,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.1861215,,,,1,0->0:Exact,NONE
129,2.138214,0.018465,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.2045867,,,,1,0->0:Exact,NONE
130,2.156679,0.014058,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.2186446,,,,1,0->0:Exact,NONE
131,2.170737,0.018830,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.237475,,,,1,0->0:Exact,NONE
132,2.189567,0.014054,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.2515292,,,,1,0->0:Exact,NONE
133,2.203621,0.019068,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.2705972,,,,1,0->0:Exact,NONE
134,2.222689,0.014019,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.2846162,,,,1,0->0:Exact,NONE
135,2.236708,0.019247,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.3038635,,,,1,0->0:Exact,NONE
136,2.255956,0.014205,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.3180685,,,,1,0->0:Exact,NONE
137,2.270160,0.019094,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.337163,,,,1,0->0:Exact,NONE
138,2.289255,0.014524,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.3516874,,,,1,0->0:Exact,NONE
139,2.303779,0.019273,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.3709602,,,,1,0->0:Exact,NONE
140,2.323052,0.016455,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.387415,,,,1,0->0:Exact,NONE
141,2.339507,0.016450,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.4038646,,,,1,0->0:Exact,NONE
142,2.355956,0.016993,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.4208577,,,,1,0->0:Exact,NONE
143,2.372949,0.017104,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.4379613,,,,1,0->0:Exact,NONE
144,2.390053,0.016368,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.4543297,,,,1,0->0:Exact,NONE
145,2.406421,0.016320,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.4706502,,,,1,0->0:Exact,NONE
146,2.422742,0.016797,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.4874475,,,,1,0->0:Exact,NONE
147,2.439539,0.016928,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.5043755,,,,1,0->0:Exact,NONE
148,2.456467,0.016532,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.5209076,,,,1,0->0:Exact,NONE
149,2.472999,0.016684,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.5375915,,,,1,0->0:Exact,NONE
150,2.489683,0.016516,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.5541074,,,,1,0->0:Exact,NONE
151,2.506199,0.016555,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,2.5706627,,,,1,0->0:Exact,NONE
