frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
123,2.050377,0.018341,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3370066,,,,1,0->0:Exact,NONE
124,2.068719,0.014913,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.35192,,,,1,0->0:Exact,NONE
125,2.083632,0.017709,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3696294,,,,1,0->0:Exact,NONE
126,2.101342,0.017263,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.386892,,,,1,0->0:Exact,NONE
127,2.118604,0.016834,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4037263,,,,1,0->0:Exact,NONE
128,2.135439,0.016398,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4201245,,,,1,0->0:Exact,NONE
129,2.151837,0.016533,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4366574,,,,1,0->0:Exact,NONE
130,2.168370,0.016915,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4535725,,,,1,0->0:Exact,NONE
131,2.185285,0.016708,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4702802,,,,1,0->0:Exact,NONE
132,2.201993,0.016661,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.4869409,,,,1,0->0:Exact,NONE
133,2.218653,0.016492,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.5034328,,,,1,0->0:Exact,NONE
134,2.235145,0.017100,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.5205328,,,,1,0->0:Exact,NONE
135,2.252245,0.016289,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.5368218,,,,1,0->0:Exact,NONE
136,2.268534,0.016852,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.5536737,,,,1,0->0:Exact,NONE
137,2.285386,0.016986,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.5706596,,,,1,0->0:Exact,NONE
138,2.302372,0.016431,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.5870907,,,,1,0->0:Exact,NONE
139,2.318803,0.016497,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.6035874,,,,1,0->0:Exact,NONE
140,2.335299,0.016781,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.6203685,,,,1,0->0:Exact,NONE
141,2.352081,0.017738,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.6381066,,,,1,0->0:Exact,NONE
142,2.369819,0.015701,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.6538074,,,,1,0->0:Exact,NONE
