frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
138,2.300000,0.016667,-8952.976,-131.79756,83.27761,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.3352008,1.008,5->5:Exact,NONE
139,2.316667,0.016667,-8952.976,-131.91423,83.2823,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.3520007,1.008,5->5:Exact,NONE
140,2.333333,0.016667,-8952.976,-132.0309,83.28701,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.3688006,1.008,5->5:Exact,NONE
141,2.350000,0.016667,-8952.976,-132.14757,83.2917,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.3856006,1.008,5->5:Exact,NONE
142,2.366667,0.016667,-8952.976,-132.26424,83.2964,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.4024005,1.008,5->5:Exact,NONE
143,2.383333,0.016667,-8952.976,-132.3809,83.3011,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.4192004,1.008,5->5:Exact,NONE
144,2.400000,0.016667,-8952.976,-132.49757,83.30579,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.4360003,1.008,5->5:Exact,NONE
145,2.416667,0.016667,-8952.976,-132.61424,83.310486,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.4528003,1.008,5->5:Exact,NONE
146,2.433333,0.016667,-8952.976,-132.73091,83.315186,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.4696002,1.008,5->5:Exact,NONE
147,2.450000,0.016667,-8952.976,-132.84758,83.319885,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.4864001,1.008,5->5:Exact,NONE
148,2.466667,0.016667,-8952.976,-132.96425,83.324585,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.5032,1.008,5->5:Exact,NONE
149,2.483333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,7,4.7124276,4.7124276,fwd,true,0,0,5,Run,2.52,1.008,5->5:Exact,NONE
150,2.500000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.016666668,1,0->0:Exact,NONE
151,2.516667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.033333335,1,0->0:Exact,NONE
152,2.533333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.050000004,1,0->0:Exact,NONE
153,2.550000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.06666667,1,0->0:Exact,NONE
154,2.566667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.083333336,1,0->0:Exact,NONE
155,2.583333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.1,1,0->0:Exact,NONE
156,2.600000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.11666667,1,0->0:Exact,NONE
157,2.616667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.13333334,1,0->0:Exact,NONE
158,2.633333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.15,1,0->0:Exact,NONE
159,2.650000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.16666667,1,0->0:Exact,NONE
160,2.666667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.18333334,1,0->0:Exact,NONE
161,2.683333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.2,1,0->0:Exact,NONE
162,2.700000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.21666667,1,0->0:Exact,NONE
163,2.716667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.23333333,1,0->0:Exact,NONE
164,2.733333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.25,1,0->0:Exact,NONE
165,2.750000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.26666668,1,0->0:Exact,NONE
166,2.766667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.28333336,1,0->0:Exact,NONE
167,2.783333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.30000004,1,0->0:Exact,NONE
168,2.800000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.31666672,1,0->0:Exact,NONE
169,2.816667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.3333334,1,0->0:Exact,NONE
170,2.833333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.35000008,1,0->0:Exact,NONE
171,2.850000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.36666676,1,0->0:Exact,NONE
172,2.866667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.38333344,1,0->0:Exact,NONE
173,2.883333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.40000013,1,0->0:Exact,NONE
174,2.900000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.4166668,1,0->0:Exact,NONE
175,2.916667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.4333335,1,0->0:Exact,NONE
176,2.933333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.45000017,1,0->0:Exact,NONE
177,2.950000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.46666685,1,0->0:Exact,NONE
178,2.966667,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.48333353,1,0->0:Exact,NONE
179,2.983333,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.5000002,1,0->0:Exact,NONE
180,3.000000,0.016667,-8952.976,-133.08092,83.32928,0,0,0,0,4.7124276,-1.5707579,none,true,0,0,0,Stand,0.5166668,1,0->0:Exact,NONE
