frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
162,2.700000,0.016667,-8962.207,-132.493,82.83375,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,4.8900027,1.8,13->13:Exact,NONE
163,2.716667,0.016667,-8962.282,-132.493,82.833084,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,4.920003,1.8,13->13:Exact,NONE
164,2.733333,0.016667,-8962.357,-132.493,82.83241,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,4.950003,1.8,13->13:Exact,NONE
165,2.750000,0.016667,-8962.433,-132.493,82.83176,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,4.9800034,1.8,13->13:Exact,NONE
166,2.766667,0.016667,-8962.508,-132.493,82.83142,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.0100036,1.8,13->13:Exact,NONE
167,2.783333,0.016667,-8962.583,-132.493,82.833824,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.040004,1.8,13->13:Exact,NONE
168,2.800000,0.016667,-8962.658,-132.493,82.836235,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.070004,1.8,13->13:Exact,NONE
169,2.816667,0.016667,-8962.733,-132.493,82.83863,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.100004,1.8,13->13:Exact,NONE
170,2.833333,0.016667,-8962.809,-132.493,82.84104,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.1300044,1.8,13->13:Exact,NONE
171,2.850000,0.016667,-8962.884,-132.493,82.843445,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.1600046,1.8,13->13:Exact,NONE
172,2.866667,0.016667,-8962.959,-132.493,82.84585,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.190005,1.8,13->13:Exact,NONE
173,2.883333,0.016667,-8963.034,-132.493,82.84825,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.220005,1.8,13->13:Exact,NONE
174,2.900000,0.016667,-8963.109,-132.493,82.850655,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.2500052,1.8,13->13:Exact,NONE
175,2.916667,0.016667,-8963.185,-132.493,82.85306,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.2800055,1.8,13->13:Exact,NONE
176,2.933333,0.016667,-8963.26,-132.493,82.85546,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.3100057,1.8,13->13:Exact,NONE
177,2.950000,0.016667,-8963.335,-132.493,82.85787,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.340006,1.8,13->13:Exact,NONE
178,2.966667,0.016667,-8963.41,-132.493,82.86027,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.370006,1.8,13->13:Exact,NONE
179,2.983333,0.016667,-8963.485,-132.493,82.86268,0,0,0,4.5,0,0,back,true,0,0,13,WalkBackwards,5.4000063,1.8,13->13:Exact,NONE
180,3.000000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.016666668,1,0->0:Exact,NONE
181,3.016667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.033333335,1,0->0:Exact,NONE
182,3.033333,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.050000004,1,0->0:Exact,NONE
183,3.050000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.06666667,1,0->0:Exact,NONE
184,3.066667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.083333336,1,0->0:Exact,NONE
185,3.083333,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.1,1,0->0:Exact,NONE
186,3.100000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.11666667,1,0->0:Exact,NONE
187,3.116667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.13333334,1,0->0:Exact,NONE
188,3.133333,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.15,1,0->0:Exact,NONE
189,3.150000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.16666667,1,0->0:Exact,NONE
190,3.166667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.18333334,1,0->0:Exact,NONE
191,3.183333,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.2,1,0->0:Exact,NONE
192,3.200000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.21666667,1,0->0:Exact,NONE
193,3.216667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.23333333,1,0->0:Exact,NONE
194,3.233334,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.25,1,0->0:Exact,NONE
195,3.250000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.26666668,1,0->0:Exact,NONE
196,3.266667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.28333336,1,0->0:Exact,NONE
197,3.283334,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.30000004,1,0->0:Exact,NONE
198,3.300000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.31666672,1,0->0:Exact,NONE
199,3.316667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.3333334,1,0->0:Exact,NONE
200,3.333334,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.35000008,1,0->0:Exact,NONE
201,3.350000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.36666676,1,0->0:Exact,NONE
202,3.366667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.38333344,1,0->0:Exact,NONE
203,3.383334,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.40000013,1,0->0:Exact,NONE
204,3.400000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.4166668,1,0->0:Exact,NONE
205,3.416667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.4333335,1,0->0:Exact,NONE
206,3.433334,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.45000017,1,0->0:Exact,NONE
207,3.450000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.46666685,1,0->0:Exact,NONE
208,3.466667,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.48333353,1,0->0:Exact,NONE
209,3.483334,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.5000002,1,0->0:Exact,NONE
210,3.500000,0.016667,-8963.485,-132.493,82.86268,0,0,0,0,0,0,none,true,0,0,0,Stand,0.5166668,1,0->0:Exact,NONE
