frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
98,1.633333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.183636,-2.6703458,turnL,true,0,0,11,ShuffleLeft,1.6499991,1,11->11:Exact,NONE
99,1.650000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.2359967,-2.6179852,turnL,true,0,0,11,ShuffleLeft,1.6666658,1,11->11:Exact,NONE
100,1.666667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.2883573,-2.5656247,turnL,true,0,0,11,ShuffleLeft,1.6833324,1,11->11:Exact,NONE
101,1.683333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.340718,-2.5132642,turnL,true,0,0,11,ShuffleLeft,1.6999991,1,11->11:Exact,NONE
102,1.700000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.3930783,-2.4609036,turnL,true,0,0,11,ShuffleLeft,1.7166657,1,11->11:Exact,NONE
103,1.716667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.445439,-2.408543,turnL,true,0,0,11,ShuffleLeft,1.7333324,1,11->11:Exact,NONE
104,1.733333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.4977994,-2.3561826,turnL,true,0,0,11,ShuffleLeft,1.749999,1,11->11:Exact,NONE
105,1.750000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.55016,-2.303822,turnL,true,0,0,11,ShuffleLeft,1.7666657,1,11->11:Exact,NONE
106,1.766667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.6025205,-2.2514615,turnL,true,0,0,11,ShuffleLeft,1.7833323,1,11->11:Exact,NONE
107,1.783333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.654881,-2.199101,turnL,true,0,0,11,ShuffleLeft,1.799999,1,11->11:Exact,NONE
108,1.800000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.7072415,-2.1467404,turnL,true,0,0,11,ShuffleLeft,1.8166656,1,11->11:Exact,NONE
109,1.816667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.759602,-2.09438,turnL,true,0,0,11,ShuffleLeft,1.8333323,1,11->11:Exact,NONE
110,1.833333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.8119626,-2.0420194,turnL,true,0,0,11,ShuffleLeft,1.849999,1,11->11:Exact,NONE
111,1.850000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.864323,-1.9896588,turnL,true,0,0,11,ShuffleLeft,1.8666656,1,11->11:Exact,NONE
112,1.866667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.9166837,-1.9372983,turnL,true,0,0,11,ShuffleLeft,1.8833323,1,11->11:Exact,NONE
113,1.883333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,5.969044,-1.8849378,turnL,true,0,0,11,ShuffleLeft,1.8999989,1,11->11:Exact,NONE
114,1.900000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,6.0214047,-1.8325772,turnL,true,0,0,11,ShuffleLeft,1.9166656,1,11->11:Exact,NONE
115,1.916667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,6.0737653,-1.7802167,turnL,true,0,0,11,ShuffleLeft,1.9333322,1,11->11:Exact,NONE
116,1.933333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,6.126126,-1.7278562,turnL,true,0,0,11,ShuffleLeft,1.9499989,1,11->11:Exact,NONE
117,1.950000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,6.1784863,-1.6754956,turnL,true,0,0,11,ShuffleLeft,1.9666655,1,11->11:Exact,NONE
118,1.966667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,6.230847,-1.6231351,turnL,true,0,0,11,ShuffleLeft,1.9833322,1,11->11:Exact,NONE
119,1.983333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,-1.570775,turnL,true,0,0,11,ShuffleLeft,1.9999988,1,11->11:Exact,NONE
120,2.000000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,-1.151896,none,true,0,0,11,ShuffleLeft,2.0166655,1,11->11:Exact,NONE
121,2.016667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,-0.73301697,none,true,0,0,11,ShuffleLeft,2.033332,1,11->11:Exact,NONE
122,2.033333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,-0.31413794,none,true,0,0,11,ShuffleLeft,2.0499988,1,11->11:Exact,NONE
123,2.050000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,11,ShuffleLeft,2.0666654,1,11->11:Exact,NONE
124,2.066667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.016666668,1,0->0:Exact,NONE
125,2.083333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.033333335,1,0->0:Exact,NONE
126,2.100000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.050000004,1,0->0:Exact,NONE
127,2.116667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.06666667,1,0->0:Exact,NONE
128,2.133333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.083333336,1,0->0:Exact,NONE
129,2.150000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.1,1,0->0:Exact,NONE
130,2.166667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.11666667,1,0->0:Exact,NONE
131,2.183333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.13333334,1,0->0:Exact,NONE
132,2.200000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.15,1,0->0:Exact,NONE
133,2.216667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.16666667,1,0->0:Exact,NONE
134,2.233333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.18333334,1,0->0:Exact,NONE
135,2.250000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.2,1,0->0:Exact,NONE
136,2.266667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.21666667,1,0->0:Exact,NONE
137,2.283333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.23333333,1,0->0:Exact,NONE
138,2.300000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.25,1,0->0:Exact,NONE
139,2.316667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.26666668,1,0->0:Exact,NONE
140,2.333333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.28333336,1,0->0:Exact,NONE
141,2.350000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.30000004,1,0->0:Exact,NONE
142,2.366667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.31666672,1,0->0:Exact,NONE
143,2.383333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.3333334,1,0->0:Exact,NONE
144,2.400000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.35000008,1,0->0:Exact,NONE
145,2.416667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.36666676,1,0->0:Exact,NONE
146,2.433333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.38333344,1,0->0:Exact,NONE
147,2.450000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.40000013,1,0->0:Exact,NONE
148,2.466667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.4166668,1,0->0:Exact,NONE
149,2.483333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.4333335,1,0->0:Exact,NONE
150,2.500000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1457672E-05,2.1457672E-05,none,true,0,0,0,Stand,0.45000017,1,0->0:Exact,NONE
