rowKey,key,axis,displayId,extraId,batchIndex,geosetId,region,textureType,resolvedTexture,effectiveTexture,supplier,customContent,demandedTexture,demandedSupplier,missingDemandedTexture,predicted7C2Texture,protocolRow,modelPath,modelSupplier,race,sex,skin,face,hairStyle,hairColor,facialHair,equipment,geosetsChosen,bakeTexture,bakeSupplier,helmDisplayId,helmSuffix,helmModel,helmSupplier,shoulderDisplayId,shoulderModels,shoulderSuppliers,attachmentStatus,capeTexture,charSectionsDupKey,charSectionsWinnerRow,outcome,subjectPx,meanLuma,elapsedMs,note
item:helm:64191,item:helm:64191,items,64191,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64191_Helm_Mail_DungeonShaman_A_01Orange.blp,Item\ObjectComponents\Head\Custom_64191_Helm_Mail_DungeonShaman_A_01Orange.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64191_Helm_Mail_DungeonShaman_A_01Orange.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64191,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64191,HuM,Item\ObjectComponents\Head\Helm_Mail_DungeonShaman_A_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20487,135.1898,151.8508,
item:helm:64192,item:helm:64192,items,64192,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64192_Helm_Mail_DungeonShaman_A_01Orange.blp,Item\ObjectComponents\Head\Custom_64192_Helm_Mail_DungeonShaman_A_01Orange.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64192_Helm_Mail_DungeonShaman_A_01Orange.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64192,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64192,HuM,Item\ObjectComponents\Head\Helm_Mail_DungeonShaman_A_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20487,135.1838,154.111,
item:helm:64223,item:helm:64223,items,64223,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64223_Helm_Plate_RaidWarrior_C_01.blp,Item\ObjectComponents\Head\Custom_64223_Helm_Plate_RaidWarrior_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64223_Helm_Plate_RaidWarrior_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64223,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64223,HuM,Item\ObjectComponents\Head\Helm_Plate_RaidWarrior_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20551,88.939,157.0709,
item:helm:64224,item:helm:64224,items,64224,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64224_Helm_Plate_RaidWarrior_C_01.blp,Item\ObjectComponents\Head\Custom_64224_Helm_Plate_RaidWarrior_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64224_Helm_Plate_RaidWarrior_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64224,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64224,HuM,Item\ObjectComponents\Head\Helm_Plate_RaidWarrior_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20551,89.5858,163.4154,
item:helm:64239,item:helm:64239,items,64239,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64239_Helm_Plate_Raid_Paladin_C_01.blp,Item\ObjectComponents\Head\Custom_64239_Helm_Plate_Raid_Paladin_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64239_Helm_Plate_Raid_Paladin_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64239,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64239,HuM,Item\ObjectComponents\Head\Helm_Plate_RaidPaladin_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20177,73.3848,154.1981,
item:helm:64240,item:helm:64240,items,64240,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64240_Helm_Plate_Raid_Paladin_C_01.blp,Item\ObjectComponents\Head\Custom_64240_Helm_Plate_Raid_Paladin_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64240_Helm_Plate_Raid_Paladin_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64240,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64240,HuM,Item\ObjectComponents\Head\Helm_Plate_RaidPaladin_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20181,73.6552,154.2598,
item:helm:64267,item:helm:64267,items,64267,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64267_Helm_Mail_RaidHunter_C_01.blp,Item\ObjectComponents\Head\Custom_64267_Helm_Mail_RaidHunter_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64267_Helm_Mail_RaidHunter_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64267,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64267,HuM,Item\ObjectComponents\Head\Helm_Mail_RaidHunter_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20185,112.031,3192.9982,
item:helm:64268,item:helm:64268,items,64268,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64268_Helm_Mail_RaidHunter_C_01.blp,Item\ObjectComponents\Head\Custom_64268_Helm_Mail_RaidHunter_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64268_Helm_Mail_RaidHunter_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64268,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64268,HuM,Item\ObjectComponents\Head\Helm_Mail_RaidHunter_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20185,112.6801,152.727,
item:helm:64283,item:helm:64283,items,64283,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64283_Helm_Robe_RaidShaman_C_01.blp,Item\ObjectComponents\Head\Custom_64283_Helm_Robe_RaidShaman_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64283_Helm_Robe_RaidShaman_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64283,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64283,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidShaman_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20851,71.8124,152.7678,
item:helm:64284,item:helm:64284,items,64284,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64284_Helm_Robe_RaidShaman_C_01.blp,Item\ObjectComponents\Head\Custom_64284_Helm_Robe_RaidShaman_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64284_Helm_Robe_RaidShaman_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64284,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64284,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidShaman_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20851,72.4941,153.8764,
item:helm:64299,item:helm:64299,items,64299,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64299_Helm_Leather_RaidRogue_C_01Green.blp,Item\ObjectComponents\Head\Custom_64299_Helm_Leather_RaidRogue_C_01Green.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64299_Helm_Leather_RaidRogue_C_01Green.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64299,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64299,HuM,Item\ObjectComponents\Head\Helm_Leather_RaidRogue_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,19977,57.8857,157.8979,
item:helm:64300,item:helm:64300,items,64300,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64300_Helm_Leather_RaidRogue_C_01Green.blp,Item\ObjectComponents\Head\Custom_64300_Helm_Leather_RaidRogue_C_01Green.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64300_Helm_Leather_RaidRogue_C_01Green.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64300,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64300,HuM,Item\ObjectComponents\Head\Helm_Leather_RaidRogue_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,19977,57.9903,153.7605,
item:helm:64315,item:helm:64315,items,64315,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64315_Helm_Leather_RaidDruid_C_01.blp,Item\ObjectComponents\Head\Custom_64315_Helm_Leather_RaidDruid_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64315_Helm_Leather_RaidDruid_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64315,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64315,HuM,Item\ObjectComponents\Head\Helm_Leather_RaidDruid_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20353,92.4836,150.4537,
item:helm:64316,item:helm:64316,items,64316,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64316_Helm_Leather_RaidDruid_C_01.blp,Item\ObjectComponents\Head\Custom_64316_Helm_Leather_RaidDruid_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64316_Helm_Leather_RaidDruid_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64316,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64316,HuM,Item\ObjectComponents\Head\Helm_Leather_RaidDruid_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20353,92.2176,152.8409,
item:helm:64347,item:helm:64347,items,64347,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64347_Helm_Robe_RaidMage_C_01.blp,Item\ObjectComponents\Head\Custom_64347_Helm_Robe_RaidMage_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64347_Helm_Robe_RaidMage_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64347,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64347,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidMage_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,21715,78.5173,171.1071,
item:helm:64348,item:helm:64348,items,64348,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64348_Helm_Robe_RaidMage_C_01.blp,Item\ObjectComponents\Head\Custom_64348_Helm_Robe_RaidMage_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64348_Helm_Robe_RaidMage_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64348,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64348,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidMage_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,21715,78.2212,154.7439,
item:helm:64363,item:helm:64363,items,64363,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64363_Helm_Robe_RaidWarlock_C_01.blp,Item\ObjectComponents\Head\Custom_64363_Helm_Robe_RaidWarlock_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64363_Helm_Robe_RaidWarlock_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64363,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64363,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidWarlock_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20488,68.5477,159.2624,
item:helm:64364,item:helm:64364,items,64364,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64364_Helm_Robe_RaidWarlock_C_01.blp,Item\ObjectComponents\Head\Custom_64364_Helm_Robe_RaidWarlock_C_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64364_Helm_Robe_RaidWarlock_C_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64364,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64364,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidWarlock_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20488,68.8346,157.955,
item:helm:64379,item:helm:64379,items,64379,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64379_Helm_Robe_RaidPriest_B_01.blp,Item\ObjectComponents\Head\Custom_64379_Helm_Robe_RaidPriest_B_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64379_Helm_Robe_RaidPriest_B_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64379,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64379,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidPriest_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20057,119.4981,155.3089,
item:helm:64380,item:helm:64380,items,64380,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64380_Helm_Robe_RaidPriest_B_01.blp,Item\ObjectComponents\Head\Custom_64380_Helm_Robe_RaidPriest_B_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64380_Helm_Robe_RaidPriest_B_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64380,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64380,HuM,Item\ObjectComponents\Head\Helm_Robe_RaidPriest_C_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20057,119.5099,156.2294,
item:helm:64399,item:helm:64399,items,64399,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64399_Helm_Leather_D_01Blue.blp,Item\ObjectComponents\Head\Custom_64399_Helm_Leather_D_01Blue.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64399_Helm_Leather_D_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64399,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64399,HuM,Item\ObjectComponents\Head\Helm_Leather_D_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20069,138.6838,150.296,
item:helm:64400,item:helm:64400,items,64400,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64400_Helm_Leather_D_01Blue.blp,Item\ObjectComponents\Head\Custom_64400_Helm_Leather_D_01Blue.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64400_Helm_Leather_D_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64400,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64400,HuM,Item\ObjectComponents\Head\Helm_Leather_D_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20069,138.6748,151.4124,
item:helm:64401,item:helm:64401,items,64401,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64401_Helm_Leather_D_01Blue.blp,Item\ObjectComponents\Head\Custom_64401_Helm_Leather_D_01Blue.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64401_Helm_Leather_D_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64401,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64401,HuM,Item\ObjectComponents\Head\Helm_Leather_D_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20069,138.8579,170.2079,
item:helm:64402,item:helm:64402,items,64402,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64402_Helm_Leather_D_01Blue.blp,Item\ObjectComponents\Head\Custom_64402_Helm_Leather_D_01Blue.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64402_Helm_Leather_D_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64402,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64402,HuM,Item\ObjectComponents\Head\Helm_Leather_D_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20069,138.9455,160.3191,
item:helm:64448,item:helm:64448,items,64448,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64448_Helm_Robe_Holiday_SummerFest_A_01.blp,Item\ObjectComponents\Head\Custom_64448_Helm_Robe_Holiday_SummerFest_A_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64448_Helm_Robe_Holiday_SummerFest_A_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64448,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64448,HuM,Item\ObjectComponents\Head\Helm_Robe_Holiday_SummerFest_A_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20074,137.5017,157.3943,
item:helm:64449,item:helm:64449,items,64449,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64449_Helm_Robe_Holiday_SummerFest_A_01.blp,Item\ObjectComponents\Head\Custom_64449_Helm_Robe_Holiday_SummerFest_A_01.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64449_Helm_Robe_Holiday_SummerFest_A_01.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64449,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64449,HuM,Item\ObjectComponents\Head\Helm_Robe_Holiday_SummerFest_A_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20074,137.4065,157.441,
item:helm:64458,item:helm:64458,items,64458,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64458_Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Custom_64458_Helm_Cloth_B_04WideBrim.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64458_Helm_Cloth_B_04WideBrim.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64458,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64458,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,138.1808,151.7913,
item:helm:64459,item:helm:64459,items,64459,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64459_Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Custom_64459_Helm_Cloth_B_04WideBrim.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64459_Helm_Cloth_B_04WideBrim.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64459,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64459,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,138.3598,149.695,
item:helm:64460,item:helm:64460,items,64460,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64460_Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Custom_64460_Helm_Cloth_B_04WideBrim.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64460_Helm_Cloth_B_04WideBrim.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64460,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64460,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,138.4337,151.2178,
item:helm:64461,item:helm:64461,items,64461,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64461_Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Custom_64461_Helm_Cloth_B_04WideBrim.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64461_Helm_Cloth_B_04WideBrim.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64461,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64461,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,137.793,152.3489,
item:helm:64462,item:helm:64462,items,64462,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,patch.MPQ|texture.MPQ,false,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,texture.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64462,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64462,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,126.6286,165.7147,
item:helm:64463,item:helm:64463,items,64463,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,patch.MPQ|texture.MPQ,false,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,texture.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64463,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64463,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,126.3716,150.5526,
item:helm:64464,item:helm:64464,items,64464,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,patch.MPQ|texture.MPQ,false,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,texture.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64464,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64464,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,127.6561,148.4554,
item:helm:64465,item:helm:64465,items,64465,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,patch.MPQ|texture.MPQ,false,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim.blp,texture.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64465,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64465,HuM,Item\ObjectComponents\Head\Helm_Cloth_B_04WideBrim_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20346,126.3957,151.4778,
item:helm:64470,item:helm:64470,items,64470,0,-1,-1,helm,NONE,Item\ObjectComponents\Head\Custom_64470_Helm_Leather_A_01White.blp,Item\ObjectComponents\Head\Custom_64470_Helm_Leather_A_01White.blp,patch.MPQ|patch-4.MPQ,true,Item\ObjectComponents\Head\Custom_64470_Helm_Leather_A_01White.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,64470,0:0;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,64470,HuM,Item\ObjectComponents\Head\Helm_Leather_A_01_HuM.m2,patch.MPQ,0,NONE,NONE,mounted,NONE,0,NONE,Ready,20016,139.0296,151.7314,
